#KIC ID, T1 Final, T1 Final Error, T2 Final, T2 Final Error, R1/D Final, R1/D Final Error, R2/R1 Final, R2/R1 Final Error, T2/T1 Input, Flags, Output Source, T1 UBV, Error, T2 UBV, Error, R1/D UBV, Error, R2/R1 UBV, Error, UBV Bands Used, T1 KIS1, Error, T2 KIS1, Error, R1/D KIS1, Error, R2/R1 KIS1, Error, KIS1 Bands Used, T1 KIS2, Error, T2 KIS2, Error, R1/D KIS2, Error, R2/R1 KIS2, Error, KIS2 Bands Used, T1 KIS3, Error, T2 KIS3, Error, R1/D KIS3, Error, R2/R1 KIS3, Error, KIS3 Bands Used
2449084,6281.32751142,354.986570241,3561.64252951,542.386439932,1.77574604185e-11,1.82488670827e-12,1.07177020904,0.167733288484,0.7,00010,1100,6282.72471322,355.797873865,3559.92925636,542.405059828,1.74418884026e-11,2.05622791102e-12,1.10381483813,0.170550897797,1110000111,6272.80984575,383.987700354,3780.73927474,790.258565203,1.79750213639e-11,1.9382885024e-12,0.882341946652,0.247874800473,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2449090,5690.33666856,405.934714052,4284.08804986,712.926169714,6.42916297909e-12,1.7831466715e-12,0.803989324024,0.344192886083,0.729828097649,11000,1000,5690.33666856,405.934714052,4284.08804986,712.926169714,6.42916297909e-12,1.7831466715e-12,0.803989324024,0.344192886083,1110000000,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
2450566,6711.47015391,359.447960588,6775.97578669,596.554177583,5.99492251641e-11,5.81302061858e-12,0.654221628508,0.264983533642,1.01481885137,00100,1000,6711.47015391,359.447960588,6775.97578669,596.554177583,5.99492251641e-11,5.81302061858e-12,0.654221628508,0.264983533642,1110000111,6954.16003801,436.180181682,7035.98610608,669.97502277,5.59465211123e-11,8.14766079977e-12,0.764710196335,0.355372566449,0000000111,6971.49305053,478.530474223,7021.77447213,692.055595046,5.32040958913e-11,8.33329727051e-12,0.875587793133,0.377401957161,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2452440,5801.09281055,688.396262936,5516.15270426,1193.77483715,1.04185541574e-11,2.21080379018e-12,0.78613466104,0.341573730988,0.7,00010,0100,5884.60035461,688.359063596,5334.44758996,1068.06989879,1.05766752544e-11,2.13514193481e-12,0.739616631096,0.302493369103,1110000000,5801.09281055,688.396262936,5516.15270426,1193.77483715,1.04185541574e-11,2.21080379018e-12,0.78613466104,0.341573730988,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2453212,6669.06899916,386.428398009,6552.43624336,663.516030448,9.42544338416e-12,1.89470888201e-12,0.793581948282,0.269281575838,0.989399237014,00000,1100,6641.74672567,397.663097403,6448.59787414,748.682007546,9.39938142514e-12,2.12185333333e-12,0.802488166574,0.351255530257,1110000111,6752.27587858,480.650812139,6680.7789893,789.928579171,9.45054473004e-12,2.10623965981e-12,0.784825482791,0.348832628056,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2556127,6328.23297296,358.344804627,5799.65672312,559.377569696,3.91794481352e-11,3.62921349812e-12,0.688254903025,0.244806364658,0.908871043245,00000,1100,6260.19180762,362.927713555,5745.59656365,572.866225021,3.96607447111e-11,4.7457351081e-12,0.683799962617,0.30197334697,1110000111,6449.90535687,372.801755952,5875.06428436,585.336496459,3.86410613637e-11,4.98717437974e-12,0.693589552385,0.32365348288,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2557430,6757.18503097,358.684270187,6129.46127046,543.201530367,6.42042848351e-11,1.09840921258e-09,0.800003362814,0.150122720729,0.900403362257,00001,1100,6755.77474767,385.546136472,6125.1670578,621.281831022,6.41111213226e-11,8.66291687591e-12,0.794143569573,0.324706145703,1110000000,6912.6747882,1733.54800776,6242.94485865,1669.15649736,2.26092707817e-09,1.30598757808e-09,0.80628132539,0.333695163516,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2558370,4677.85618406,866.9663574,4635.89210407,1048.24941393,4.09289994903e-12,1.11677748507e-09,0.765249988314,0.154558073975,0.7,11011,1100,6180.62212031,1607.10791119,6322.299576,2450.28047893,2.23764489105e-09,1.30237391652e-09,0.803835129451,0.334248485787,0000000000,4594.26697109,509.264615671,4525.38351363,816.038978602,4.09234862338e-12,1.76914959258e-12,0.729318064806,0.324941384182,0000111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2569494,5156.43670887,500.366111968,4856.62181844,906.980783499,8.33596430283e-12,1.95217122395e-12,0.706672267056,0.330899544395,0.7,00010,0100,5167.75318461,605.805743659,4937.96120055,882.172204676,8.03290804404e-12,2.09372910003e-12,0.874630552683,0.347517086093,1110000000,5156.43670887,500.366111968,4856.62181844,906.980783499,8.33596430283e-12,1.95217122395e-12,0.706672267056,0.330899544395,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2570289,6401.38251909,375.449018497,6105.57019663,638.43920965,1.44604903942e-11,1.99046780482e-12,0.752884219138,0.230809621875,0.969825540707,00000,1110,6434.04136272,392.635794726,6031.9374006,844.536591387,1.44376565104e-11,2.71247941984e-12,0.751147801863,0.373184191079,1110000111,6302.92598956,454.23982798,6066.37680969,778.361947515,1.44624313539e-11,2.55810523683e-12,0.77376185088,0.338556725837,0001000111,6414.80142408,465.143705413,6203.19252841,785.944670016,1.44741212134e-11,2.40905083067e-12,0.736690077397,0.314599844925,0000111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2571439,5313.82227202,355.170182429,5120.65322579,554.509188916,2.50936560861e-11,2.74830934103e-12,0.772354571649,0.247240631719,0.957457539462,00000,1100,5295.99482678,360.973772878,5077.2362185,571.939977691,2.52659317791e-11,3.28107224121e-12,0.761699441241,0.292597500897,1110000111,5329.4606545,359.644318346,5155.76831643,565.972019644,2.48339742603e-11,3.85380884276e-12,0.789164024489,0.349380965484,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2576107,6866.31073255,381.388986196,4114.22619527,604.730094117,1.36898527245e-11,2.01257721366e-12,0.942971690051,0.214171101538,0.7,00010,1110,6924.12653004,383.853274537,3871.54280472,611.817028784,1.45813632638e-11,3.21600925134e-12,1.04212337954,0.277321045617,1110000101,6020.44959407,907.804868446,6279.13747519,1248.32993816,1.33246982036e-11,2.38651114067e-12,0.899785804586,0.312567305899,0001111101,6270.05660888,808.766534475,6098.71400449,1382.73060574,1.37096060351e-11,2.50511841638e-12,0.830661304591,0.335386361986,0001111101,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2576692,5784.0512168,359.511589267,5643.2199002,581.178360172,4.4474968037e-11,4.94580391243e-12,0.823399113658,0.278378750533,0.940845972875,00000,1100,5781.90228221,362.831161455,5681.64904036,613.129138121,4.47659812391e-11,6.83169141027e-12,0.808358420935,0.365891451209,1110000111,5790.09919675,385.021885339,5596.72483873,627.396899273,4.41899984116e-11,6.76454415951e-12,0.838069777684,0.362127720632,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2577756,5823.49535537,418.356133574,5494.08629904,1220.62870396,1.50127049089e-11,2.29209016997e-12,0.565976752927,0.30293163939,0.7,00010,0100,5839.73750607,746.377314281,5435.24102853,1364.68813008,1.40699194805e-11,2.42164140403e-12,0.756628936798,0.324281953176,0000000111,5823.49535537,418.356133574,5494.08629904,1220.62870396,1.50127049089e-11,2.29209016997e-12,0.565976752927,0.30293163939,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2580872,5267.13242505,383.366726582,4878.76623078,704.477505346,2.62101940922e-11,3.43794738046e-12,0.646026845038,0.313669061172,0.898015808255,00000,0100,5283.42266338,365.129646464,4793.7533734,705.442934092,2.53189055396e-11,3.55774363547e-12,0.716874195889,0.331389005757,1110000000,5267.13242505,383.366726582,4878.76623078,704.477505346,2.62101940922e-11,3.43794738046e-12,0.646026845038,0.313669061172,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2693092,5926.03229582,353.468499434,4129.40025283,953.970097184,7.67671063152e-11,3.37331301838e-12,0.232762495475,0.211420437177,0.423643448212,00000,1000,5926.03229582,353.468499434,4129.40025283,953.970097184,7.67671063152e-11,3.37331301838e-12,0.232762495475,0.211420437177,1110000111,7131.5324632,747.029325932,3890.7308693,705.806318536,6.19754033377e-11,7.26198407897e-12,0.851782669459,0.340480205294,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2694741,5491.27903666,361.681082563,5138.21646875,645.178284539,6.90012102969e-11,5.95289913326e-12,0.608351641439,0.25168839323,0.949671511159,00000,1000,5491.27903666,361.681082563,5138.21646875,645.178284539,6.90012102969e-11,5.95289913326e-12,0.608351641439,0.25168839323,1110000111,5703.68147114,441.798367807,5383.65908195,728.977496425,6.32139159515e-11,7.06956150554e-12,0.756844305473,0.283551412428,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2695740,5268.3127351,761.531030016,4501.13311578,1078.80274001,5.48310287527e-11,1.03078787811e-11,1.06958320856,0.405528839631,0.984671098653,00001,1100,4558.81533428,425.420542862,6180.12367593,986.772036103,6.8089203207e-11,7.88211955522e-12,0.542637258565,0.336977050676,1110000111,5911.48604022,418.945889455,4312.27426889,606.899648946,4.77381683177e-11,5.87349231512e-12,1.29617196851,0.248300956287,0001100111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2697935,4916.36703442,364.839458163,4828.75390745,587.481111268,1.74863552977e-10,2.25892132423e-11,0.839259362613,0.315784428431,0.7,00010,1000,4916.36703442,364.839458163,4828.75390745,587.481111268,1.74863552977e-10,2.25892132423e-11,0.839259362613,0.315784428431,1110000111,4724.91056827,590.157538282,4871.00800553,1014.90174463,1.86504789275e-10,1.99101296198e-11,0.749111322228,0.285105393029,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2708156,15058.266348,515.04481007,10410.6664281,2484.48598389,4.98153677935e-11,4.77997452212e-12,0.272925224176,0.321960042252,0.568657259468,10100,1000,15058.266348,515.04481007,10410.6664281,2484.48598389,4.98153677935e-11,4.77997452212e-12,0.272925224176,0.321960042252,1110000111,9912.98117525,920.975808402,5493.09533794,774.559680934,5.3821624792e-11,5.5593002351e-12,0.929103380154,0.23753167915,0000000111,9639.67409234,1117.96174203,5385.58133174,866.665871377,5.55455211475e-11,8.08684148287e-12,0.884833889146,0.315371193895,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2708614,6585.95485988,391.221638697,5871.39497714,689.077562233,1.15932794884e-11,1.84693384906e-12,0.778749775098,0.21985431788,0.898226381375,00000,1110,6592.94449242,413.589739338,5506.36351944,835.033413284,1.17446114247e-11,2.15892980064e-12,0.772676420425,0.311282471915,1110000111,6602.82186115,505.072709967,6098.08756186,957.161366674,1.16123706596e-11,2.28498864882e-12,0.75911025083,0.342445595586,0001111111,6526.91117276,583.310499523,6257.17417651,1005.09606529,1.14285587875e-11,2.15500891761e-12,0.79838428523,0.30078224147,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2711114,6670.85043262,367.541994635,6059.63203903,597.758532654,4.85817165783e-11,3.32771940575e-12,0.736127070805,0.202505954362,0.913699682574,00000,1111,6508.53410591,468.570969083,5961.99739783,819.626948414,4.8489765305e-11,5.98882497769e-12,0.763098117061,0.306250604657,1110000111,6686.75977691,410.550926024,6117.28851545,761.169809674,4.82108160321e-11,7.3141692413e-12,0.741752636535,0.373941494854,0001100111,6690.36129595,403.492975405,6057.66087161,771.521713654,4.99249577787e-11,5.6409465627e-12,0.662059637595,0.297313179985,0001101111,6708.11248374,408.30243128,6070.45029767,680.77884197,4.7562134419e-11,5.56589185938e-12,0.778925496749,0.289548632388,0001000111
2715007,6173.17560377,354.200354189,5943.11960811,545.007238249,1.8993765138e-11,2.49149455894e-12,0.792903546955,0.267944053475,0.962799283694,00000,1100,6109.99843778,357.705858739,5876.36316559,549.83511048,1.90536719781e-11,3.04760775153e-12,0.795618862017,0.33950329819,0110000111,6248.05614493,359.115193195,6011.73423728,550.106358524,1.89257685814e-11,3.18998741182e-12,0.789824331786,0.357343390973,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2715417,5752.7002503,398.413470303,4304.62318279,712.686058685,2.84122368157e-11,2.48442090546e-12,1.02527392359,0.198457478566,0.966246234695,00000,1100,5794.13786253,401.208974198,4159.63169637,765.228788173,2.72462266795e-11,3.25431538001e-12,1.12565810161,0.254180856304,1110000111,5081.02792532,863.740440468,4708.52888276,1053.81798426,2.93256635375e-11,2.98055805777e-12,0.958071164644,0.225143017483,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2717141,6377.50529281,371.796290602,6310.94746792,576.225042357,2.67308297449e-11,3.0918952776e-12,0.885305429738,0.258058106271,0.991930845523,00000,1100,6452.29008994,383.805901174,6407.93814258,598.567994578,2.66047816322e-11,3.98541630514e-12,0.869511652798,0.33217810837,1110000111,6247.85054607,406.826692338,6161.53435184,627.953384994,2.68673400636e-11,4.12029962901e-12,0.901224001017,0.333221218607,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2719873,5405.95295559,361.288951528,4381.47385405,619.929535805,2.22824317865e-11,1.95112312066e-12,0.64775434662,0.197299819393,0.478462017881,00000,1110,5705.59377912,515.185524376,4605.92136843,682.879986089,1.78719905368e-11,3.9420798964e-12,1.1034774104,0.443179767546,1110000111,5396.406089,364.918482425,4079.16172478,785.765266939,2.27790955417e-11,2.1165364455e-12,0.595912746975,0.229177370511,0001011111,5355.42753682,405.649888758,4202.53104769,890.616801745,2.25162207597e-11,2.53470352927e-12,0.606788307336,0.261415981388,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2720096,4912.56937232,353.636357735,4843.60357328,556.238665023,6.69359166034e-11,5.54381388316e-12,0.81751105368,0.230308715374,0.7,00010,1110,4871.31147056,359.026766591,4834.35744173,565.655232048,6.60098043776e-11,8.52404365235e-12,0.861470655346,0.31090546805,1110000111,4946.58715479,360.990670556,4890.75926072,663.820720163,6.85484208374e-11,9.74510399005e-12,0.748834681554,0.356243174795,0001100111,4932.20166579,363.152624025,4844.27916366,601.630700727,6.65341386248e-11,9.8742551644e-12,0.824227184516,0.354690662566,0001100111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2720354,7082.36024416,365.428586729,4688.43206952,718.763596327,3.58570645696e-11,2.19395411777e-12,0.537090027705,0.190926497091,0.59760619576,00000,1110,7024.90243999,372.050215953,4550.42563158,915.640210474,3.67741190754e-11,2.62933311735e-12,0.469573507975,0.232834347083,1110000111,7386.08169248,486.110119356,4863.82819874,1036.3396379,3.40985289843e-11,3.54102037404e-12,0.629612623653,0.281149217028,0001001111,7131.83502369,418.487605938,4709.53297948,1019.55893479,3.55680496662e-11,3.1727383012e-12,0.559040335933,0.258925499011,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2831632,7584.17635429,372.311313787,7229.37418158,606.791196824,2.6368301687e-11,2.20726472664e-12,0.748950094439,0.194897223724,0.962195458196,00000,1111,7498.4565143,398.093019435,7162.51977281,674.018073921,2.64123288388e-11,3.23244137883e-12,0.763741274323,0.277917433424,1110000111,7712.45358322,466.659458843,7325.2738196,908.141876661,2.62283951081e-11,3.42255263781e-12,0.747346912312,0.296776107467,0001001111,7640.9471458,466.080934396,7286.21876509,838.586687355,2.62950566876e-11,3.22043207958e-12,0.750853881303,0.276100433771,0001010111,7617.25975468,445.23555395,7265.05690554,821.946336087,2.65794873126e-11,3.68646889687e-12,0.726362883379,0.32066188647,0001000111
2835289,6248.00447452,365.626852748,6453.71711463,647.246549707,3.83984049395e-11,3.35258729767e-12,0.661723810908,0.233824579163,1.04965375239,00100,1100,6230.2488555,368.64726339,6389.85607916,711.836247817,3.99177888174e-11,4.21784167834e-12,0.581379986373,0.283053570173,1110000111,6337.53471585,435.97212738,6546.34697966,776.927518608,3.64201485021e-11,4.72696783084e-12,0.763313014973,0.308797094858,0001001111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2851100,4649.14788799,353.299666253,4563.89937446,569.829934944,2.06685073466e-11,2.46838378002e-12,0.686316705887,0.258927246417,0.7,00010,1100,4615.69543925,357.776542367,4574.06226408,582.439428454,2.02198131546e-11,3.01547182817e-12,0.745939262026,0.324017188371,1110000111,4673.53425556,355.685786381,4540.7428012,632.566144118,2.11742661087e-11,3.14717497191e-12,0.616324106979,0.345447501566,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2851474,9530.44579391,895.914518874,8402.55076187,748.012185698,2.66839707608e-11,1.99697324632e-11,0.701367909536,0.169122408978,0.978482042634,00001,1100,9571.98823882,485.258154031,8729.66487648,1640.14403302,2.66373404236e-11,3.12440263012e-12,0.635714820409,0.2967364868,1110000000,7922.54854592,2120.19042027,7694.44078489,2341.71255561,6.64408078581e-11,7.75505916748e-11,0.79195040174,0.336071073943,0001000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2852560,5620.79173047,357.416554655,5377.79815422,591.128742296,1.66714755948e-11,2.16718155764e-12,0.684174712301,0.248995532146,0.901270210028,00000,1100,5598.13583421,364.146122364,5361.47127302,622.595173372,1.6742637461e-11,2.48421774165e-12,0.680281964402,0.301063364257,1110000111,5645.2709428,365.260764218,5402.52182677,661.066979612,1.65756641537e-11,2.71475277304e-12,0.689543314402,0.341280950346,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2854432,5385.41411875,355.575991903,5284.70521403,548.9978357,2.1100785894e-11,2.46611803001e-12,0.85269334335,0.239909913487,0.979260597214,00000,0110,5118.38755927,396.742444253,4994.75984762,581.512142166,2.25780647586e-11,3.49928098949e-12,0.795232374193,0.33230129155,0000000111,5307.19112602,365.721147581,5155.01713804,576.818413276,2.1603513291e-11,3.19762827117e-12,0.816518452807,0.317628745376,0001111111,5427.47006718,358.538034977,5325.27768592,551.782647017,2.06918018667e-11,2.97048237393e-12,0.881960318052,0.293119656478,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2854752,6745.41435149,377.335320107,9120.0668372,732.389679148,2.67398890379e-11,1.67820212394e-12,0.260233700954,0.157648569861,0.890235081451,00000,1100,6593.53158684,382.042934213,11171.7787985,880.258706753,2.6839086785e-11,1.67872741721e-12,0.243100113111,0.157896793027,1110000111,7590.12568992,502.948687909,7013.85817159,887.519811537,2.08245717265e-11,3.0144288133e-12,0.774963534915,0.309102577444,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2854948,5631.05431713,401.456146401,5430.50147421,838.694167572,1.48285223229e-11,1.93575375886e-12,0.626051528898,0.226458446906,0.7,00010,0110,5511.63962813,642.266346155,5035.39004437,1114.3967323,1.43474951634e-11,2.56792228238e-12,0.793319955631,0.350864273207,0000000111,5575.03118324,516.858751497,5502.4817847,971.539920705,1.38632256246e-11,2.45761722733e-12,0.772746215245,0.32677055295,0001111111,5651.4952662,418.658970125,5307.24039029,1186.84422303,1.52646741332e-11,2.05309768874e-12,0.549966604195,0.257317492194,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2856960,4832.99402515,354.142261507,4946.04130299,547.572293327,1.9269036799e-11,2.42741972418e-12,0.812900967223,0.255443791576,1.02988357195,00100,1100,4794.29965812,364.43399077,4934.65507061,560.839360052,1.8889340666e-11,3.01229772862e-12,0.856075141112,0.328216581036,1110000111,4848.25507663,355.762706967,4952.41790939,551.767594518,1.96486834919e-11,3.0121602082e-12,0.769445294779,0.329062006621,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
2858322,5893.72674728,358.776856736,5572.43698587,570.951422789,2.01718558311e-11,2.15788962968e-12,0.767798763584,0.218433027125,0.874305585359,00000,1111,5890.85874298,376.504019157,5587.89630653,740.477013672,2.09370190907e-11,3.1232677912e-12,0.683269075813,0.335478749078,1110000111,5893.81807307,393.395324242,5526.92626386,626.68957454,1.94565595415e-11,3.34781887442e-12,0.859515126144,0.361374046123,0001111111,5890.4638787,378.22280488,5628.41548877,680.049305741,2.07516905375e-11,3.00737571543e-12,0.693074571803,0.32226788538,0001111111,5904.18114613,395.96838671,5579.01516654,630.442021849,1.89697324957e-11,3.61580393934e-12,0.911619399198,0.406299320968,0001111111
2860594,7156.59287194,418.015090326,5668.51030059,668.862542514,2.77270281328e-11,2.52843017008e-12,0.817048640374,0.216698458268,0.748651106462,00000,1100,7306.85320321,640.888468882,5972.43761855,937.236048041,2.65816980057e-11,2.89760247285e-12,0.907280273749,0.245189610371,1110000111,7123.33421023,431.623310504,5558.67005016,709.700933753,2.98321313734e-11,3.62766744166e-12,0.649347141843,0.303999104547,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
