##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Oct. 26; 2015; 3:04 p.m.
## Download Date (Y/M/D): 2016/02/01
##
## Query String: {&quot;sort&quot;:&quot;p&quot;;&quot;kics&quot;:[];&quot;campaign&quot;:[&quot;-2&quot;];&quot;etvlong&quot;:1;&quot;cols&quot;:[&quot;sdepth&quot;;&quot;pdepth&quot;;&quot;glon&quot;;&quot;scdata&quot;;&quot;pteff&quot;;&quot;cteff&quot;;&quot;ra&quot;;&quot;bjd0&quot;;&quot;morph&quot;;&quot;glat&quot;;&quot;kic&quot;;&quot;lcdata&quot;;&quot;dec&quot;;&quot;keff&quot;;&quot;p&quot;;&quot;sep&quot;;&quot;pwidth&quot;;&quot;swidth&quot;;&quot;figs&quot;;&quot;kmag&quot;];&quot;etvshort&quot;:1;&quot;incat1&quot;:1;&quot;kois&quot;:[]}
##
#KIC;period;bjd0;pdepth;sdepth;pwidth;swidth;sep;morph;RA;DEC;GLon;GLat;kmag;Teff;Teff(Pinsonneault);Teff(Casagrande);SC;
3558981;2.9878585;54965.154915;0.0403;-1.0000;0.0339;-1.0000;1.0000;0.24;294.9774;38.6784;72.5092;7.9967;13.1090;-1.0000;-1.0000;-1.0000;0;
5475712;2.9918851;54967.174359;0.1353;0.0685;0.0870;0.0834;0.4996;0.53;298.5738;40.6766;75.6349;6.5689;13.2800;6370.0000;6614.0000;6613.0000;0;
9886224;2.9926600;55000.806340;0.1136;-1.0000;0.0345;-1.0000;1.0000;0.25;289.8569;46.7899;78.2306;14.9580;16.3280;4749.0000;-1.0000;-1.0000;0;
9178185;2.9927070;54966.295861;0.0004;-1.0000;0.0222;-1.0000;1.0000;0.18;299.5534;45.5221;80.2133;8.4088;13.9570;5664.0000;5823.0000;6137.0000;0;
4848423;3.0036527;55000.580941;0.3676;0.3537;0.0640;0.0663;0.5000;0.48;295.2175;39.9100;73.6923;8.4213;11.8250;6239.0000;-1.0000;-1.0000;0;
3964545;3.0124754;54965.246014;0.1786;-1.0000;0.0379;-1.0000;1.0000;0.28;294.1400;39.0899;72.5637;8.7657;14.7760;5750.0000;-1.0000;-1.0000;0;
6312521;3.0155492;55002.107084;0.0927;0.0406;0.0393;0.0400;0.5008;0.32;298.8824;41.6633;76.6099;6.8689;17.3570;5095.0000;-1.0000;-1.0000;0;
6614926;3.0267648;54966.327253;0.0727;-1.0000;0.0599;-1.0000;1.0000;0.41;294.3314;42.0940;75.3256;10.0393;14.0440;6038.0000;6282.0000;6140.0000;0;
10014830;3.0305267;54967.124438;0.5875;0.2511;0.1530;0.1384;0.5007;0.61;293.1763;46.9224;79.3414;12.9562;14.8270;4324.0000;4883.0000;4313.0000;1;
9180282;3.0376007;54955.606831;0.0004;-1.0000;0.2430;-1.0000;1.0000;0.74;300.1190;45.5104;80.4075;8.0619;13.1160;6204.0000;6398.0000;6691.0000;0;
8654097;3.0415903;55003.400402;0.0051;0.0044;0.2591;0.2521;0.5014;0.94;300.6827;44.7887;79.9911;7.3488;11.2520;6360.0000;6578.0000;6807.0000;0;
9159301;3.0447704;54956.302809;0.4888;0.0612;0.1096;0.0977;0.5019;0.55;293.6933;45.5170;78.2142;12.0118;12.1460;7959.0000;-9999.0000;6538.0000;0;
5024450;3.0518511;55188.478488;0.0223;0.0182;0.0367;0.0390;0.4994;0.33;295.3208;40.1874;73.9768;8.4842;15.0630;5945.0000;-1.0000;-1.0000;1;
5122112;3.0551700;54967.437373;0.0079;-1.0000;0.0215;-1.0000;1.0000;0.15;297.3983;40.2292;74.7934;7.1187;14.7410;6018.0000;6283.0000;6504.0000;0;
11858979;3.0591690;54964.796671;0.0009;-1.0000;0.0248;-1.0000;1.0000;0.27;288.9089;50.1628;81.1992;16.8612;14.0770;5990.0000;-1.0000;-1.0000;0;
10960995;3.1170871;55185.880504;0.0576;0.0377;0.0366;0.0352;0.5011;0.30;283.3179;48.4046;78.1106;19.6506;14.4980;4707.0000;-1.0000;-1.0000;0;
4908495;3.1203153;54965.368046;0.2509;0.1915;0.0373;0.0370;0.5001;0.32;286.6577;40.0273;70.8657;14.3666;13.8710;4731.0000;4907.0000;4940.0000;0;
10904857;3.1208306;54997.432212;0.0158;-1.0000;0.0285;-1.0000;1.0000;0.20;282.9662;48.3451;77.9701;19.8522;14.8040;5883.0000;6115.0000;6306.0000;1;
7523733;3.1211588;55120.563191;0.0025;0.0021;0.2290;0.2711;0.5099;0.94;290.5869;43.1166;75.0085;12.9622;11.8130;7525.0000;-9999.0000;-9999.0000;0;
11147276;3.1330583;54967.102845;0.1126;0.0680;0.0381;0.0351;0.4995;0.31;296.1421;48.7021;81.8887;11.9833;13.9840;5656.0000;5918.0000;5989.0000;0;
3459199;3.1410343;54999.890746;0.0022;0.0016;0.0380;0.0344;0.5001;0.33;295.2029;38.5196;72.4535;7.7660;10.0550;4907.0000;5107.0000;5110.0000;1;
8719897;3.1514245;54955.237444;0.1793;0.1601;0.0680;0.0710;0.4999;0.50;301.3087;44.8070;80.2408;6.9797;12.3920;4905.0000;5051.0000;5021.0000;1;
8940961;3.1666696;54966.960335;0.2290;0.0987;0.0475;0.0475;0.5008;0.36;286.7895;45.2714;75.9131;16.3216;14.9320;5590.0000;5817.0000;5957.0000;0;
5014753;3.1706264;54966.999059;0.0139;-1.0000;0.0328;-1.0000;1.0000;0.24;292.8704;40.1053;73.0179;10.1026;14.3330;5754.0000;6042.0000;6279.0000;1;
8016211;3.1748862;54966.752677;0.0018;0.0014;0.0871;0.0829;0.5020;0.53;286.6933;43.8700;74.5380;15.8494;14.3950;4933.0000;-1.0000;-1.0000;0;
8016214;3.1749714;54966.725645;0.2678;0.2090;0.0867;0.0842;0.5010;0.53;286.6958;43.8674;74.5363;15.8468;14.3640;5657.0000;5905.0000;6100.0000;1;
5527172;3.1839666;54975.414638;0.0401;0.0012;0.0462;0.0499;0.4996;0.34;289.8181;40.7239;72.5395;12.4612;12.6780;5640.0000;-1.0000;-1.0000;0;
5113053;3.1850998;55001.328360;0.3894;0.2940;0.0520;0.0541;0.4999;0.41;295.3914;40.2168;74.0290;8.4508;15.5190;6288.0000;-1.0000;-1.0000;0;
2437060;3.1871104;55000.890724;0.1141;0.0182;0.0769;0.0775;0.5039;0.47;290.1995;37.7770;69.9558;10.9214;16.9880;4452.0000;-1.0000;-1.0000;0;
8977179;3.1962424;54966.109504;0.0057;-1.0000;0.3534;-1.0000;1.0000;0.97;298.8793;45.2414;79.7268;8.6761;14.7690;4807.0000;4955.0000;-9999.0000;0;
7765894;3.2045420;54956.979904;0.0416;0.0274;0.3148;0.2502;0.4982;0.88;295.9351;43.4782;77.1271;9.6512;11.9550;7233.0000;-9999.0000;6198.0000;0;
3449540;3.2120062;54965.493715;0.3777;0.3851;0.0492;0.0466;0.5000;0.40;292.9370;38.5931;71.6775;9.3649;14.1940;6216.0000;6465.0000;6419.0000;0;
10920086;3.2131930;54965.143665;0.0002;-1.0000;0.0117;-1.0000;1.0000;0.37;291.8521;48.3196;80.2450;14.3625;12.5200;6478.0000;6724.0000;6649.0000;0;
8953257;3.2217848;54965.919288;0.0492;-1.0000;0.0389;-1.0000;1.0000;0.30;291.9206;45.2470;77.4045;13.0109;14.6010;6001.0000;6265.0000;6488.0000;0;
10489521;3.2245044;55000.317036;0.3397;0.2091;0.0488;0.0528;0.5005;0.38;298.3533;47.6689;81.6814;10.1947;16.1690;6147.0000;-1.0000;-1.0000;0;
9512958;3.2371513;55005.742909;0.0003;-1.0000;0.1433;-1.0000;1.0000;0.76;284.8384;46.1989;76.2923;17.9288;10.9640;-1.0000;-1.0000;-1.0000;0;
11122789;3.2381538;55000.642064;-0.0001;-1.0000;0.2093;-1.0000;1.0000;-1.00;283.1246;48.7349;78.3984;19.8790;9.6410;6845.0000;7155.0000;7138.0000;1;
9834719;3.2433378;54966.059263;0.0063;0.0065;0.0231;0.0189;0.4996;0.20;293.4264;46.6879;79.2029;12.6992;13.9000;5854.0000;6095.0000;6134.0000;1;
11021252;3.2691918;54966.255394;0.0585;-1.0000;0.0303;-1.0000;1.0000;0.22;287.3561;48.5431;79.2320;17.1903;14.9660;6165.0000;6388.0000;5936.0000;0;
10657664;3.2736988;54956.769874;0.0221;0.0081;0.0451;0.0429;0.5004;0.36;288.4995;47.9965;79.0042;16.2791;13.2340;10564.0000;-9999.0000;-9999.0000;1;
10991769;3.2813452;55002.672938;0.0160;0.0154;0.2167;0.2278;0.5033;0.98;298.4429;48.4128;82.3704;10.5071;11.1260;8412.0000;-9999.0000;-9999.0000;1;
1873513;3.2903828;55001.074635;0.0142;-1.0000;0.0248;-1.0000;1.0000;0.16;292.5799;37.3764;70.4518;9.0558;15.6690;3109.0000;-1.0000;-1.0000;0;
9784371;3.3012265;54957.472723;0.0115;0.0104;0.2345;0.2826;0.5076;0.95;297.0290;46.5287;80.2236;10.4299;11.8800;7999.0000;-9999.0000;-9999.0000;0;
3547091;3.3055782;55096.322121;0.0132;-1.0000;0.0266;-1.0000;1.0000;0.22;292.0785;38.6315;71.4020;9.9794;15.5370;5360.0000;5605.0000;-9999.0000;1;
2438490;3.3157673;55001.014453;0.0844;-1.0000;0.0464;-1.0000;1.0000;0.34;290.3259;37.7615;69.9863;10.8248;17.7720;5317.0000;-1.0000;-1.0000;0;
9664215;3.3194959;54964.925032;0.0370;-1.0000;0.0362;-1.0000;1.0000;0.27;297.3596;46.3436;80.1702;10.1410;15.1010;5543.0000;5807.0000;5666.0000;0;
7605600;3.3261926;55006.242491;0.1753;0.0475;0.0257;0.0261;0.4988;0.19;291.1507;43.2853;75.3453;12.6629;14.8880;3671.0000;-1.0000;-1.0000;0;
9719636;3.3515700;55000.791902;0.0500;-1.0000;0.0367;-1.0000;1.0000;0.26;295.5262;46.4571;79.6619;11.3081;17.2790;5724.0000;-1.0000;-1.0000;0;
9278021;3.3594715;54956.873159;0.0024;0.0016;0.0255;0.0300;0.5108;0.19;290.6501;45.7824;77.5146;14.0443;12.9830;6331.0000;6611.0000;6526.0000;1;
4761060;3.3613913;55002.021782;0.0005;-1.0000;0.2213;-1.0000;1.0000;-1.00;295.5471;39.8618;73.7718;8.1761;12.3010;6512.0000;6756.0000;6699.0000;1;
6153672;3.3644248;55153.072286;0.0041;-1.0000;0.0150;-1.0000;1.0000;0.11;299.3565;41.4143;76.5764;6.4367;15.3370;5600.0000;5877.0000;5891.0000;0;
10728219;3.3718077;54971.243773;0.3555;-1.0000;0.0360;-1.0000;1.0000;0.26;290.6606;48.0462;79.6475;14.9722;15.9090;5456.0000;5609.0000;5245.0000;0;
11303811;3.3794695;55002.298415;0.0519;0.0519;0.1977;0.2032;0.5003;0.85;295.0615;49.0466;81.8685;12.7729;15.7700;4799.0000;-1.0000;-1.0000;0;
2445975;3.3888824;54967.981114;0.0084;0.0083;0.0164;0.0160;0.5004;0.14;292.0309;37.7735;70.6086;9.6242;13.5130;-1.0000;-1.0000;-1.0000;0;
7830460;3.3977502;54957.418154;0.0211;0.0179;0.2719;0.2362;0.5012;0.94;294.4983;43.5838;76.7254;10.6207;12.0800;7269.0000;-9999.0000;7385.0000;0;
11240948;3.4019372;55001.252154;-0.0008;-1.0000;0.1280;-1.0000;1.0000;-1.00;290.1068;48.9034;80.3068;15.6543;12.4710;6822.0000;7082.0000;7015.0000;1;
10091257;3.4038482;54956.444980;0.0491;0.0428;0.0347;0.0334;0.5010;0.31;297.5099;47.0545;80.8533;10.3945;12.5330;5630.0000;5945.0000;6157.0000;1;
11515292;3.4194671;54998.598539;0.0183;0.0157;0.2716;0.2334;0.4963;0.94;295.5720;49.4782;82.4179;12.6721;10.9410;6835.0000;7162.0000;7092.0000;1;
6525196;3.4206042;54954.352139;0.1547;0.1418;0.0418;0.0409;0.5001;0.36;292.7180;41.9225;74.6134;11.0274;10.1540;5966.0000;6228.0000;6189.0000;1;
6620003;3.4285506;54966.315240;0.0277;0.0276;0.0221;0.0211;0.5001;0.20;295.6222;42.0929;75.7814;9.1934;15.6860;3955.0000;4086.0000;4386.0000;0;
4365461;3.4288300;54964.865358;0.1054;0.1052;0.0516;0.0518;0.4996;0.43;291.6910;39.4254;71.9854;10.6051;13.3090;6076.0000;6326.0000;6387.0000;0;
10162999;3.4292146;55003.020162;-0.0049;-1.0000;0.1475;-1.0000;1.0000;-1.00;298.8757;47.1436;81.3950;9.6279;12.8390;6068.0000;6341.0000;6273.0000;0;
8879915;3.4426270;54965.531246;0.4751;0.2447;0.0406;0.0403;0.5008;0.32;289.7452;45.1872;76.6849;14.3759;15.1870;5698.0000;5945.0000;5880.0000;0;
12022517;3.4427135;55003.264108;0.0554;0.0199;0.0367;0.0359;0.5027;0.28;296.3754;50.4868;83.5794;12.6762;15.7150;5578.0000;5865.0000;5449.0000;0;
4740676;3.4542411;54954.347846;0.0938;0.0062;0.0528;0.0701;0.4978;0.37;289.9644;39.8114;71.7445;11.9697;13.1980;6336.0000;6557.0000;6446.0000;0;
11347875;3.4550909;54965.552770;0.4648;0.2784;0.0898;0.0706;0.4777;0.86;290.4673;49.1986;80.6860;15.5560;13.8090;4426.0000;4614.0000;4333.0000;0;
5288543;3.4570755;54964.805421;0.3053;0.1775;0.0534;0.0578;0.4992;0.41;295.4941;40.4062;74.2351;8.4727;13.5850;-1.0000;-1.0000;-1.0000;1;
8912911;3.4635603;55004.180169;0.0160;0.0128;0.2456;0.2487;0.5641;0.86;300.2481;45.1093;80.1072;7.7779;13.1480;7542.0000;-9999.0000;-9999.0000;0;
5376836;3.4794252;54966.317189;0.0195;-1.0000;0.0415;-1.0000;1.0000;0.30;295.6713;40.5991;74.4715;8.4468;14.0410;5672.0000;5927.0000;5860.0000;1;
8581658;3.4816575;54956.737784;0.3365;0.0905;0.0491;0.0518;0.5021;0.36;298.6833;44.6368;79.1273;8.4934;13.3960;5970.0000;6270.0000;6409.0000;0;
4935914;3.4863333;54999.242862;0.0496;-1.0000;0.0298;-1.0000;1.0000;0.23;295.0519;40.0126;73.7224;8.5817;17.9140;-1.0000;-1.0000;-1.0000;0;
3352751;3.4954552;54954.597119;0.1376;0.0251;0.0603;0.0729;0.5015;0.50;294.0719;38.4269;71.9465;8.5013;13.4440;7909.0000;-9999.0000;6447.0000;0;
6891512;3.5051258;54955.206280;0.3419;0.3466;0.0589;0.0543;0.4997;0.45;298.7989;42.3909;77.2103;7.2910;11.3880;5591.0000;5817.0000;6262.0000;1;
5458880;3.5116889;54976.059892;0.0121;0.0064;0.2730;0.2606;0.5110;0.82;294.7815;40.6268;74.1710;9.0542;7.8240;9671.0000;-9999.0000;-9999.0000;1;
11922782;3.5129339;54956.247158;0.2307;0.1092;0.0472;0.0540;0.5003;0.37;296.0074;50.2326;83.2373;12.7676;10.4600;5581.0000;5883.0000;5954.0000;1;
11975363;3.5184191;54967.411965;0.3359;0.3079;0.0457;0.0454;0.5004;0.39;297.3342;50.3111;83.7128;12.0537;15.4090;5482.0000;5680.0000;6527.0000;0;
8243263;3.5185527;54966.833553;0.0348;0.0313;0.0302;0.0335;0.4997;0.31;295.2253;44.1127;77.4495;10.4024;12.9840;6415.0000;6647.0000;6819.0000;0;
8458207;3.5301622;54967.774915;0.0761;-1.0000;0.0491;-1.0000;1.0000;0.36;300.0916;44.4148;79.4488;7.5157;13.9240;5937.0000;6176.0000;6068.0000;0;
12405950;3.5396300;55096.767773;0.0016;0.0008;0.0162;0.0148;0.4468;0.28;290.4301;51.2716;82.6549;16.4015;12.3050;6808.0000;-1.0000;-1.0000;0;
7593110;3.5493836;54999.192999;0.0460;-1.0000;0.0261;-1.0000;1.0000;0.17;286.4260;43.2643;73.8794;15.7953;15.8950;5524.0000;-1.0000;-1.0000;0;
9602595;3.5565084;54955.853445;0.6740;0.0642;0.1110;0.0942;0.5032;0.55;297.1435;46.2285;79.9946;10.2163;11.8820;7897.0000;-9999.0000;7441.0000;0;
1573836;3.5570929;55000.034563;0.0009;0.0008;0.1768;0.4635;0.4666;-1.00;291.5025;37.1775;69.8769;9.7288;13.1240;6283.0000;6563.0000;6583.0000;0;
7295570;3.6037700;54964.646481;0.0148;0.0022;0.0292;0.0332;0.5019;0.22;295.6580;42.8012;76.4256;9.5071;14.4920;5423.0000;-1.0000;-1.0000;0;
5369827;3.6069280;54967.778417;0.0003;-1.0000;0.0229;-1.0000;1.0000;0.20;293.9335;40.5907;73.8335;9.6063;13.4610;5367.0000;5601.0000;5716.0000;0;
8153568;3.6071431;54999.289794;0.8249;0.1630;0.1148;0.0962;0.4984;0.56;286.9044;44.0055;74.7289;15.7614;15.0760;6803.0000;-1.0000;-1.0000;0;
5218441;3.6137546;54968.284761;0.0056;-1.0000;0.0686;-1.0000;1.0000;0.46;299.0751;40.3583;75.5543;6.0789;14.9150;5720.0000;6007.0000;6201.0000;0;
2695740;3.6158751;54956.418200;0.1494;0.1411;0.0876;0.0894;0.4860;0.85;286.7307;37.9443;68.9260;13.4738;13.2400;4881.0000;5049.0000;4967.0000;0;
8378656;3.6294401;54967.700484;0.1417;0.0362;0.0624;0.0707;0.5074;0.43;296.2974;44.3330;78.0157;9.8295;12.7890;6028.0000;6300.0000;6174.0000;0;
5000179;3.6329355;55124.704902;0.0240;0.0229;0.2285;0.2710;0.4845;0.97;288.3583;40.1747;71.5495;13.2384;13.7580;9807.0000;-9999.0000;-9999.0000;0;
5023948;3.6492928;55002.377045;0.1703;0.1532;0.0372;0.0420;0.4990;0.35;295.2410;40.1576;73.9210;8.5235;15.0480;6174.0000;-1.0000;-1.0000;0;
8784288;3.6551180;54965.264718;0.4354;0.2963;0.0422;0.0381;0.4995;0.34;301.3035;44.9997;80.4040;7.0841;13.6610;5712.0000;5991.0000;6277.0000;0;
8939650;3.6553208;54965.820660;0.0468;0.0498;0.0385;0.0384;0.4998;0.37;286.1252;45.2769;75.7351;16.7568;14.2680;6142.0000;6346.0000;6120.0000;0;
6387450;3.6613261;54968.269124;0.0176;0.0024;0.0284;0.0290;0.5000;0.20;298.0917;41.7941;76.4241;7.4445;14.3490;5205.0000;5352.0000;5294.0000;0;
3656322;3.6636036;54956.379473;0.0614;-1.0000;0.0663;-1.0000;1.0000;0.56;294.1603;38.7674;72.2832;8.6004;13.0610;5075.0000;5376.0000;5375.0000;0;
6182019;3.6649654;55003.801005;0.0957;-1.0000;0.0402;-1.0000;1.0000;0.29;282.6849;41.5880;71.1858;17.7400;15.6430;5504.0000;5719.0000;-9999.0000;0;
8196180;3.6716611;54954.075157;0.1279;0.0407;0.0409;0.0409;0.4035;0.31;300.6358;44.0534;79.3405;6.9950;12.8140;7114.0000;-9999.0000;6744.0000;1;
10395543;3.6874702;55000.192190;0.0045;-1.0000;0.0134;-1.0000;1.0000;0.09;287.6912;47.5469;78.3545;16.6092;14.4180;3946.0000;-1.0000;-1.0000;1;
3115480;3.6937025;54968.194275;0.0235;0.0124;0.0346;0.0351;0.5007;0.28;291.1932;38.2447;70.7346;10.4255;14.4690;5961.0000;6230.0000;6130.0000;0;
5022440;3.6939503;54966.608467;0.0258;0.0071;0.0243;0.0256;0.4997;0.19;294.9026;40.1700;73.8076;8.7570;15.2860;5719.0000;5980.0000;5716.0000;0;
9753154;3.7042675;54998.553701;0.0001;-1.0000;0.0331;-1.0000;1.0000;0.39;282.3012;46.5162;75.9769;19.6831;12.4020;6514.0000;6733.0000;6706.0000;1;
10294608;3.7089843;54956.218283;0.4488;0.3507;0.0464;0.0417;0.4996;0.37;298.7363;47.3774;81.5534;9.8260;13.3440;5603.0000;5835.0000;5994.0000;0;
4276114;3.7224071;55003.790770;0.0523;0.0038;0.0248;0.0201;0.5002;0.17;294.8551;39.3053;73.0204;8.3789;15.6910;5524.0000;5816.0000;5838.0000;0;
6205460;3.7228320;54956.455222;0.6228;0.1337;0.1294;0.1188;0.5031;0.58;291.9803;41.5594;74.0318;11.3579;12.7460;5242.0000;5467.0000;4791.0000;1;
6200709;3.7235300;55001.464543;0.0297;-1.0000;0.0382;-1.0000;1.0000;0.28;290.4167;41.5258;73.4792;12.3963;16.7200;5794.0000;-1.0000;-1.0000;0;
10863286;3.7238667;54955.434620;-0.0002;-1.0000;0.1096;-1.0000;1.0000;-1.00;292.7082;48.2070;80.3896;13.7987;12.9660;7071.0000;-9999.0000;7355.0000;0;
5294739;3.7359952;54968.053209;0.6388;0.1942;0.1406;0.1266;0.5058;0.59;296.8372;40.4731;74.7945;7.6110;13.9300;5068.0000;5499.0000;4938.0000;1;
11913071;3.7478351;54955.943496;0.1890;0.0467;0.0504;0.0507;0.4986;0.37;291.0614;50.2554;81.8508;15.6304;9.5320;8329.0000;-9999.0000;7209.0000;1;
11913012;3.7478484;54967.177975;0.0004;-1.0000;0.0495;-1.0000;1.0000;0.35;291.0225;50.2591;81.8439;15.6546;14.7630;5883.0000;6111.0000;6066.0000;0;
4758368;3.7499354;54958.206761;0.0362;0.0346;0.0903;0.0869;0.4979;0.57;294.9364;39.8525;73.5373;8.5836;10.8050;4594.0000;4831.0000;4560.0000;1;
11774013;3.7562477;55000.572627;0.0008;-1.0000;0.3591;-1.0000;1.0000;-1.00;296.8993;49.9163;83.2223;12.1138;13.8600;-1.0000;-1.0000;-1.0000;0;
6367628;3.7796922;54957.352101;0.3787;0.1477;0.1299;0.1213;0.4990;0.59;292.9853;41.7169;74.5180;10.7569;13.0350;5185.0000;5407.0000;5124.0000;0;
9005854;3.7804542;54968.458209;0.1526;-1.0000;0.0341;-1.0000;1.0000;0.27;285.0313;45.3805;75.5406;17.5102;15.5690;5190.0000;5332.0000;5328.0000;0;
5802470;3.7918726;54967.133705;0.2115;0.0615;0.0344;0.0336;0.4991;0.26;295.1563;41.0526;74.6866;9.0057;13.7640;5418.0000;5697.0000;5518.0000;0;
9291368;3.7964709;55002.319217;0.5334;0.0898;0.0940;0.0956;0.5014;0.53;295.8262;45.7876;79.1577;10.8115;14.0050;7889.0000;-1.0000;-1.0000;0;
6628237;3.8401292;54968.139103;0.0577;-1.0000;0.0266;-1.0000;1.0000;0.18;297.4710;42.0879;76.4499;7.9911;14.4790;5679.0000;5912.0000;5758.0000;0;
7212066;3.8404858;55186.355299;0.0357;0.0077;0.0282;0.0278;0.5021;0.21;295.2117;42.7863;76.2551;9.7886;15.2600;5504.0000;-1.0000;-1.0000;0;
9411943;3.8440226;54967.087833;0.0093;0.0040;0.0274;0.0294;0.4946;0.22;294.9418;45.9296;78.9940;11.4229;14.7380;5656.0000;5922.0000;5661.0000;0;
3544694;3.8457000;5500.426884;0.0970;0.0520;0.0363;0.0372;0.4999;0.29;291.4463;38.6398;71.1841;10.4243;15.9250;6172.0000;-1.0000;-1.0000;0;
3861595;3.8493669;54959.728108;0.0014;-1.0000;0.0289;-1.0000;1.0000;0.20;294.3566;38.9474;72.5166;8.5502;11.4320;6054.0000;6220.0000;6340.0000;1;
6863840;3.8527339;54964.745869;0.3915;0.3411;0.0342;0.0340;0.5001;0.31;292.0549;42.3350;74.7665;11.6515;15.1380;5024.0000;5194.0000;5054.0000;0;
9166862;3.8555993;55003.679731;0.0166;-1.0000;0.0379;-1.0000;1.0000;0.27;296.3932;45.5686;79.1517;10.3589;15.2720;5714.0000;5870.0000;6158.0000;0;
4815612;3.8568000;54999.315013;0.1836;0.1292;0.0381;0.0412;0.5009;0.33;284.5212;39.9507;70.1313;15.8439;15.1750;6387.0000;-1.0000;-1.0000;0;
9028024;3.8578626;54968.540428;0.0330;0.0210;0.2891;0.2309;0.5015;0.86;294.0102;45.3746;78.1866;11.7492;14.4260;5494.0000;5809.0000;5590.0000;0;
10155080;3.8609029;54957.048137;0.0625;0.0388;0.0345;0.0368;0.4990;0.29;296.6986;47.1377;80.6584;10.9192;13.0170;5830.0000;5996.0000;5998.0000;1;
4474637;3.8867254;55002.994300;0.2844;0.0684;0.1265;0.1272;0.4987;0.58;294.3408;39.5631;73.0603;8.8508;16.8100;-1.0000;-1.0000;-1.0000;0;
4174507;3.8918250;54966.039640;0.0111;0.0070;0.0281;0.0277;0.5006;0.24;295.4739;39.2138;73.1705;7.9143;15.4390;5723.0000;6055.0000;5803.0000;0;
5285607;3.8994011;54959.576010;0.0408;0.0403;0.0397;0.0350;0.4994;0.36;294.7722;40.4596;74.0184;8.9815;11.4190;6235.0000;6438.0000;6522.0000;1;
3231120;3.9000900;55001.478119;0.1159;-1.0000;0.0350;-1.0000;1.0000;0.25;290.3444;38.3771;70.5563;11.0816;16.5970;5555.0000;-1.0000;-1.0000;0;
5370302;3.9043269;54967.350725;0.0165;-1.0000;0.0418;-1.0000;1.0000;0.30;294.0568;40.5497;73.8407;9.5043;15.0160;5606.0000;5779.0000;6313.0000;1;
7940533;3.9055972;54954.622194;0.0701;-1.0000;0.0707;-1.0000;1.0000;0.44;283.0663;43.7436;73.4106;18.2379;12.8620;5326.0000;5521.0000;5563.0000;1;
9392702;3.9093145;54964.893911;0.0952;0.0350;0.0493;0.0554;0.5006;0.37;286.0696;45.9006;76.3252;17.0243;14.6180;6170.0000;6440.0000;-9999.0000;0;
3241344;3.9126783;54966.428168;0.2793;0.0156;0.0333;0.0475;0.4989;0.24;293.0165;38.3185;71.4596;9.1831;14.7560;5422.0000;5755.0000;5584.0000;0;
7377033;3.9136205;54968.471285;0.0252;0.0212;0.0191;0.0190;0.5008;0.17;295.8354;42.9431;76.6148;9.4602;15.5330;5081.0000;5369.0000;5153.0000;0;
11867071;3.9638500;54999.717143;0.0238;0.0035;0.0299;0.0291;0.5463;0.21;293.4839;50.1251;82.3988;14.1669;14.2810;6403.0000;-1.0000;-1.0000;0;
3973002;3.9841974;54967.882431;0.0696;0.0568;0.0392;0.0400;0.5006;0.34;296.0021;39.0005;73.1820;7.4524;14.9850;5740.0000;6037.0000;5645.0000;0;
10346522;3.9891420;54965.571148;0.6180;0.1778;0.1338;0.1246;0.5014;0.59;294.4834;47.4527;80.2333;12.3967;14.4040;5286.0000;5649.0000;5251.0000;0;
6545018;3.9914603;54965.835642;0.2768;0.2192;0.0530;0.0571;0.5013;0.42;297.8138;41.9631;76.4678;7.7081;13.7480;5594.0000;5883.0000;5901.0000;0;
7041856;4.0006688;54999.450276;-0.0019;-1.0000;0.1248;-1.0000;1.0000;-1.00;294.2317;42.5901;75.7377;10.3343;11.9780;6672.0000;6907.0000;6850.0000;0;
8504570;4.0077046;54955.777160;0.1656;0.0519;0.0476;0.0527;0.4990;0.35;295.2369;44.5077;77.8086;10.5796;13.2510;6874.0000;7154.0000;7094.0000;1;
3427776;4.0166817;54967.239974;0.0340;0.0078;0.0217;0.0277;0.5006;0.17;286.4526;38.5383;69.3937;13.9143;15.3710;5292.0000;5518.0000;5357.0000;0;
8242681;4.0206290;54966.637566;0.0209;-1.0000;0.0410;-1.0000;1.0000;0.30;295.0393;44.1911;77.4567;10.5570;15.4720;5961.0000;6186.0000;5856.0000;0;
8234477;4.0286719;54966.956865;0.1254;0.0634;0.0775;0.0795;0.5011;0.50;292.2294;44.1608;76.4998;12.3409;13.7750;6071.0000;6292.0000;6425.0000;0;
3097352;4.0298400;54999.654921;0.1186;-1.0000;0.0408;-1.0000;1.0000;0.30;285.6870;38.2612;68.8840;14.3531;16.9360;5760.0000;-1.0000;-1.0000;0;
7695093;4.0327680;54966.300360;0.1127;-1.0000;0.0368;-1.0000;1.0000;0.27;295.8085;43.3031;76.9264;9.6488;13.8610;5706.0000;5983.0000;5764.0000;0;
9835416;4.0366052;54957.446497;0.0032;0.0015;0.1644;0.4425;0.3819;-1.00;293.6965;46.6205;79.2253;12.5031;13.3380;6994.0000;7254.0000;6965.0000;1;
5021174;4.0450540;55001.636952;0.2530;0.0443;0.0286;0.0345;0.4988;0.21;294.5880;40.1671;73.6901;8.9675;17.7050;-1.0000;-1.0000;-1.0000;0;
